EmpID,Age,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AvgSatisfaction,SatGroup,AttrRisk,AttrReason,Recommendations
RM774,36,36-45,False,Travel_Rarely,Research & Development,12,5,Medical,4,Female,2,3,Manufacturing Director,4,Single,8858,5k-10k,0,False,11,3,2,0,15,2,2,14,8,7,8,3.0,Medium,False,,
RM856,37,36-45,False,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Female,2,2,Manufacturing Director,4,Married,6474,5k-10k,1,False,13,3,2,1,14,2,2,14,8,3,11,3.0,Medium,False,,
RM1056,34,26-35,False,Travel_Frequently,Research & Development,15,3,Medical,2,Male,3,4,Research Director,1,Divorced,17007,15k+,7,False,14,3,4,2,16,3,2,14,8,6,9,2.2,Medium,False,,
RM1186,43,36-45,False,Travel_Rarely,Research & Development,15,2,Life Sciences,3,Male,2,4,Research Director,3,Married,17603,15k+,1,False,24,4,1,1,14,3,3,14,10,6,11,2.5,Medium,False,,
RM1178,50,46-55,False,Travel_Rarely,Research & Development,17,5,Life Sciences,4,Female,2,3,Research Director,1,Divorced,13269,10k-15k,5,False,15,3,3,3,19,3,3,14,11,1,11,2.8,Medium,False,,
RM884,33,26-35,False,Travel_Rarely,Research & Development,9,3,Medical,1,Male,3,1,Research Scientist,4,Married,2781,Upto 5k,0,False,13,3,2,1,15,5,3,14,10,4,10,2.5,Medium,False,,
RM211,32,26-35,True,Travel_Rarely,Sales,4,4,Medical,4,Male,1,3,Sales Executive,4,Married,10400,10k-15k,1,False,11,3,3,0,14,2,2,14,8,9,,3.2,High,False,,
RM1432,32,26-35,False,Travel_Rarely,Sales,1,4,Marketing,3,Female,3,3,Sales Executive,4,Married,10422,10k-15k,1,False,19,3,3,2,14,3,3,14,10,5,7,3.2,High,True,Рівень посади: 3; Стаж на посаді: 10; К-сть років з останнього підвищення: 5,"Спеціалісти Sales Executive 3-го рівня схильні покидати компанію після 6 років на посаді через кар'єрний застій. Варто перевірити можливість кар'єрного зростання для даного працівника, а також переглянути можливість заохочення опціонами/підвищенням."
RM1385,34,26-35,False,Travel_Rarely,Sales,1,3,Marketing,1,Male,3,3,Sales Executive,4,Single,9888,5k-10k,1,False,21,4,1,0,14,3,2,14,8,2,1,2.0,Low,True,Рівень посади: 3; Стаж на посаді: 8; К-сть років з останнього підвищення: 2,"Спеціалісти Sales Executive 3-го рівня схильні покидати компанію після 6 років на посаді через кар'єрний застій. Варто перевірити можливість кар'єрного зростання для даного працівника, а також переглянути можливість заохочення опціонами/підвищенням."
RM696,37,36-45,True,Travel_Rarely,Sales,1,4,Life Sciences,1,Male,2,3,Sales Executive,3,Married,10609,10k-15k,5,False,11,3,3,0,17,2,1,14,1,11,7,2.0,Low,False,,
RM447,41,36-45,False,Non-Travel,Sales,10,2,Life Sciences,4,Male,3,2,Sales Executive,4,Single,6230,5k-10k,7,False,14,3,4,0,16,3,3,14,3,1,10,3.8,High,False,,
RM503,53,46-55,False,Travel_Rarely,Sales,1,1,Medical,4,Female,3,2,Sales Executive,1,Single,8381,5k-10k,7,False,20,4,4,0,18,2,4,14,7,8,10,3.2,High,True,Рівень посади: 2; Стаж на посаді: 7; К-сть років з останнього підвищення: 8,Спеціалісти Sales Executive 2-го рівня зі стажем 6+ років схильні до відтоку після 6 років роботи без підвищення. Варто дізнатися про перспективи для даного працівника.
RM737,48,46-55,False,Travel_Rarely,Research & Development,4,4,Life Sciences,3,Male,2,3,Healthcare Representative,3,Single,10999,10k-15k,7,False,14,3,2,0,27,3,3,15,11,4,8,2.8,Medium,False,,
RM1182,49,46-55,False,Travel_Rarely,Research & Development,6,1,Life Sciences,3,Female,2,4,Healthcare Representative,3,Married,13966,10k-15k,2,True,19,3,2,1,30,3,3,15,11,2,12,2.8,Medium,False,,
RM1096,33,26-35,False,Travel_Rarely,Research & Development,28,4,Life Sciences,2,Male,3,2,Laboratory Technician,3,Married,5207,5k-10k,1,True,12,3,2,1,15,3,3,15,14,5,7,2.5,Medium,False,,
RM1209,34,26-35,False,Travel_Rarely,Research & Development,5,2,Medical,2,Male,2,2,Laboratory Technician,4,Married,3986,Upto 5k,1,False,14,3,3,1,15,3,4,15,10,4,13,3.2,High,False,,
RM270,36,36-45,False,Travel_Rarely,Research & Development,6,3,Life Sciences,4,Male,3,1,Laboratory Technician,4,Married,3210,Upto 5k,0,False,11,3,3,1,16,4,3,15,13,10,11,3.5,High,False,,
RM579,38,36-45,False,Travel_Frequently,Research & Development,2,4,Life Sciences,1,Female,4,2,Manufacturing Director,1,Single,5980,5k-10k,6,True,12,3,4,0,17,2,3,15,7,4,12,2.2,Medium,False,,
RM130,49,46-55,False,Travel_Rarely,Research & Development,20,4,Medical,3,Female,3,2,Manufacturing Director,1,Married,6567,5k-10k,1,False,14,3,3,0,16,2,2,15,11,5,11,2.2,Medium,False,,
RM056,33,26-35,False,Travel_Frequently,Research & Development,1,2,Life Sciences,1,Female,3,3,Research Director,4,Single,13458,10k-15k,1,True,12,3,3,0,15,1,3,15,14,8,12,2.8,Medium,False,,
RM682,38,36-45,False,Travel_Rarely,Research & Development,1,3,Technical Degree,4,Female,3,3,Research Director,1,Married,13582,10k-15k,1,False,13,3,2,1,15,3,3,15,12,5,11,2.5,Medium,False,,
RM1369,34,26-35,False,Travel_Frequently,Research & Development,22,4,Other,3,Male,2,2,Research Scientist,4,Married,5747,5k-10k,1,True,15,3,2,0,16,3,3,15,10,6,11,3.0,Medium,False,,
RM758,34,26-35,False,Travel_Rarely,Sales,1,4,Marketing,2,Male,4,2,Sales Executive,4,Divorced,9725,5k-10k,0,False,11,3,4,1,16,2,2,15,1,0,9,3.0,Medium,False,,
RM1059,34,26-35,True,Travel_Rarely,Sales,24,4,Medical,1,Female,2,2,Sales Executive,2,Single,4599,Upto 5k,0,True,23,4,3,0,16,2,4,15,9,10,10,2.5,Medium,False,,
RM1268,34,26-35,False,Non-Travel,Sales,10,3,Life Sciences,4,Male,3,2,Sales Executive,3,Divorced,4001,Upto 5k,1,True,14,3,3,1,15,3,3,15,14,0,7,3.2,High,False,,
RM077,35,26-35,False,Travel_Rarely,Sales,1,4,Marketing,3,Male,2,2,Sales Executive,1,Single,4312,Upto 5k,0,False,14,3,2,0,16,2,3,15,13,2,,2.2,Medium,False,,
RM969,36,36-45,False,Travel_Frequently,Sales,7,3,Marketing,1,Female,4,2,Sales Executive,1,Married,4639,Upto 5k,2,False,16,3,4,1,17,2,2,15,7,6,13,2.0,Low,True,Рівень посади: 2; Стаж на посаді: 7; К-сть років з останнього підвищення: 6,Спеціалісти Sales Executive 2-го рівня зі стажем 6+ років схильні до відтоку після 6 років роботи без підвищення. Варто дізнатися про перспективи для даного працівника.
RM1448,36,36-45,False,Non-Travel,Sales,15,4,Marketing,4,Male,1,2,Sales Executive,4,Divorced,5406,5k-10k,1,False,24,4,1,1,15,4,2,15,12,11,11,2.8,Medium,True,Рівень посади: 2; Стаж на посаді: 12; К-сть років з останнього підвищення: 11,Спеціалісти Sales Executive 2-го рівня зі стажем 6+ років схильні до відтоку після 6 років роботи без підвищення. Варто дізнатися про перспективи для даного працівника.
RM1417,38,36-45,False,Travel_Rarely,Sales,1,4,Life Sciences,4,Male,3,2,Sales Executive,2,Married,4440,Upto 5k,0,False,15,3,1,2,16,3,3,15,13,5,8,2.5,Medium,False,,
RM138,39,36-45,False,Travel_Rarely,Sales,4,4,Life Sciences,4,Female,2,2,Sales Executive,3,Married,5902,5k-10k,4,False,14,3,3,1,17,1,4,15,11,5,9,3.5,High,False,,
RM806,45,36-45,False,Non-Travel,Sales,9,4,Life Sciences,2,Female,2,2,Sales Executive,3,Married,5593,5k-10k,1,False,13,3,4,1,15,2,3,15,10,4,12,3.0,Medium,False,,
RM761,53,46-55,False,Travel_Frequently,Sales,2,3,Marketing,3,Female,2,3,Sales Executive,2,Married,7525,5k-10k,2,False,12,3,1,1,30,2,3,15,7,6,12,2.2,Medium,True,Рівень посади: 3; Стаж на посаді: 7; К-сть років з останнього підвищення: 6,"Спеціалісти Sales Executive 3-го рівня схильні покидати компанію після 6 років на посаді через кар'єрний застій. Варто перевірити можливість кар'єрного зростання для даного працівника, а також переглянути можливість заохочення опціонами/підвищенням."
RM730,35,26-35,False,Travel_Rarely,Research & Development,25,4,Medical,3,Female,3,3,Healthcare Representative,3,Divorced,10388,10k-15k,1,True,11,3,3,1,16,3,2,16,10,10,1,2.8,Medium,False,,
RM665,36,36-45,False,Travel_Rarely,Research & Development,14,1,Life Sciences,3,Male,3,2,Healthcare Representative,4,Married,6586,5k-10k,0,True,17,3,1,1,17,2,2,16,8,4,11,2.5,Medium,False,,
RM1331,43,36-45,False,Travel_Rarely,Research & Development,6,3,Medical,1,Female,2,5,Manager,3,Married,19392,15k+,7,False,13,3,4,0,21,2,3,16,12,6,14,2.8,Medium,False,,
RM1302,58,55+,False,Non-Travel,Sales,2,3,Medical,2,Male,3,4,Manager,2,Divorced,16291,15k+,4,False,22,4,4,1,37,0,2,16,9,14,14,2.5,Medium,False,,
RM345,35,26-35,False,Travel_Rarely,Research & Development,5,4,Technical Degree,3,Male,3,3,Manufacturing Director,2,Single,8095,5k-10k,0,False,13,3,4,0,17,5,3,16,6,0,13,3.0,Medium,False,,
RM928,36,36-45,False,Travel_Rarely,Research & Development,2,4,Life Sciences,3,Female,3,2,Manufacturing Director,2,Single,5410,5k-10k,9,True,11,3,4,0,18,2,3,16,14,5,12,3.0,Medium,False,,
RM1433,37,36-45,False,Travel_Rarely,Research & Development,10,3,Life Sciences,3,Female,4,3,Research Director,4,Married,13744,10k-15k,1,True,25,4,1,1,16,2,3,16,11,6,8,2.8,Medium,False,,
RM104,34,26-35,False,Travel_Rarely,Research & Development,6,4,Other,1,Female,3,2,Research Scientist,3,Single,4809,Upto 5k,1,False,14,3,3,0,16,3,3,16,13,2,10,2.5,Medium,False,,
RM1151,35,26-35,False,Travel_Rarely,Research & Development,18,5,Life Sciences,2,Male,4,2,Research Scientist,1,Married,5208,5k-10k,1,False,11,3,4,0,16,2,3,16,15,1,10,2.5,Medium,False,,
RM779,46,46-55,False,Travel_Rarely,Research & Development,8,4,Life Sciences,4,Female,2,2,Research Scientist,1,Divorced,4615,Upto 5k,8,True,23,4,1,3,19,2,3,16,13,1,7,2.2,Medium,False,,
RM694,36,36-45,True,Travel_Rarely,Sales,3,1,Life Sciences,3,Male,2,3,Sales Executive,4,Married,10325,10k-15k,1,True,11,3,1,1,16,6,3,16,7,3,7,2.8,Medium,False,,
RM224,38,36-45,False,Travel_Rarely,Sales,3,3,Life Sciences,1,Male,3,3,Sales Executive,3,Divorced,10609,10k-15k,0,False,12,3,3,2,17,6,2,16,10,5,13,2.2,Medium,True,Рівень посади: 3; Стаж на посаді: 10; К-сть років з останнього підвищення: 5,"Спеціалісти Sales Executive 3-го рівня схильні покидати компанію після 6 років на посаді через кар'єрний застій. Варто перевірити можливість кар'єрного зростання для даного працівника, а також переглянути можливість заохочення опціонами/підвищенням."
RM065,36,36-45,False,Travel_Rarely,Research & Development,8,3,Technical Degree,3,Female,3,3,Healthcare Representative,3,Divorced,10096,10k-15k,1,False,13,3,2,3,17,2,3,17,14,12,8,2.8,Medium,False,,
RM1415,47,46-55,False,Travel_Rarely,Research & Development,25,3,Medical,1,Male,3,3,Healthcare Representative,3,Single,8633,5k-10k,2,False,23,4,2,0,25,3,3,17,14,12,11,2.2,Medium,False,,
RM753,36,36-45,True,Travel_Rarely,Research & Development,16,4,Life Sciences,3,Female,4,1,Laboratory Technician,1,Single,2743,Upto 5k,1,False,16,3,3,0,18,1,3,17,13,15,14,2.5,Medium,False,,
RM154,45,36-45,False,Travel_Rarely,Research & Development,9,3,Life Sciences,2,Male,3,2,Laboratory Technician,2,Divorced,2348,Upto 5k,8,False,18,3,3,1,20,2,1,17,9,0,15,2.0,Low,False,,
RM236,43,36-45,False,Travel_Rarely,Sales,16,3,Marketing,4,Female,3,4,Manager,4,Married,16064,15k+,5,True,22,4,3,1,22,3,3,17,13,1,9,3.5,High,False,,
RM702,53,46-55,False,Travel_Rarely,Sales,2,2,Medical,3,Male,3,4,Manager,3,Divorced,14852,10k-15k,6,False,13,3,3,1,22,3,4,17,13,15,2,3.2,High,False,,
RM636,35,26-35,False,Travel_Rarely,Research & Development,9,3,Life Sciences,4,Female,2,3,Manufacturing Director,3,Married,10685,10k-15k,1,True,20,4,2,1,17,2,3,17,14,5,15,3.0,Medium,False,,
RM509,35,26-35,False,Travel_Rarely,Research & Development,6,4,Life Sciences,2,Male,1,2,Research Scientist,4,Single,6646,5k-10k,1,False,13,3,2,0,17,3,3,17,11,11,8,2.8,Medium,False,,
RM286,37,36-45,False,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Female,3,1,Research Scientist,4,Single,2115,Upto 5k,1,False,12,3,2,0,17,3,3,17,12,5,7,3.2,High,False,,
RM305,39,36-45,False,Travel_Rarely,Research & Development,1,3,Medical,3,Male,4,3,Healthcare Representative,4,Divorced,9613,5k-10k,0,False,17,3,1,3,19,5,2,18,10,3,7,2.5,Medium,False,,
RM814,39,36-45,True,Travel_Frequently,Research & Development,2,3,Life Sciences,1,Male,3,4,Healthcare Representative,4,Divorced,12169,10k-15k,7,False,11,3,4,3,21,4,3,18,7,11,5,3.0,Medium,False,,
RM387,37,36-45,False,Travel_Rarely,Research & Development,14,3,Life Sciences,4,Female,3,1,Laboratory Technician,1,Divorced,3034,Upto 5k,1,False,12,3,3,1,18,2,2,18,7,12,17,2.5,Medium,False,,
RM687,41,36-45,False,Travel_Rarely,Research & Development,6,3,Medical,4,Male,3,1,Laboratory Technician,1,Single,4721,Upto 5k,2,True,13,3,3,0,20,3,3,18,13,2,17,2.8,Medium,False,,
RM467,41,36-45,False,Travel_Rarely,Sales,2,5,Life Sciences,2,Female,3,4,Manager,1,Married,16595,15k+,7,False,16,3,2,1,22,2,3,18,16,11,8,2.0,Low,False,,
RM1157,40,36-45,False,Travel_Rarely,Research & Development,15,3,Life Sciences,1,Female,2,3,Manufacturing Director,3,Married,10435,10k-15k,1,False,13,3,4,2,18,2,3,18,15,14,12,2.8,Medium,False,,
RM1431,38,36-45,False,Travel_Rarely,Research & Development,10,3,Medical,2,Female,1,3,Research Director,3,Married,13206,10k-15k,3,False,12,3,1,1,20,3,3,18,16,1,11,2.2,Medium,False,,
RM838,40,36-45,False,Travel_Frequently,Research & Development,9,4,Medical,2,Female,3,3,Research Director,3,Single,13499,10k-15k,9,False,17,3,3,0,20,3,2,18,7,2,13,2.5,Medium,False,,
RM717,41,36-45,False,Travel_Frequently,Research & Development,9,3,Medical,1,Male,3,5,Research Director,3,Divorced,19419,15k+,2,False,17,3,2,1,21,2,4,18,16,0,11,2.5,Medium,False,,
RM622,36,36-45,False,Travel_Rarely,Sales,1,2,Life Sciences,2,Male,3,2,Sales Executive,4,Married,6201,5k-10k,1,True,14,3,4,1,18,1,2,18,14,4,11,3.0,Medium,False,,
RM534,40,36-45,False,Travel_Frequently,Sales,5,4,Life Sciences,4,Male,2,3,Sales Executive,1,Married,10475,10k-15k,5,True,21,4,3,1,20,2,3,18,13,1,12,2.8,Medium,False,,
RM752,50,46-55,False,Non-Travel,Sales,1,3,Life Sciences,4,Female,3,2,Sales Executive,3,Married,6347,5k-10k,0,False,12,3,1,1,19,3,3,18,7,0,13,2.8,Medium,False,,
RM428,60,55+,False,Travel_Frequently,Sales,28,3,Marketing,3,Female,2,3,Sales Executive,1,Married,10266,10k-15k,4,False,19,3,4,0,22,5,4,18,13,13,11,3.0,Medium,True,Рівень посади: 3; Стаж на посаді: 13; К-сть років з останнього підвищення: 13,"Спеціалісти Sales Executive 3-го рівня схильні покидати компанію після 6 років на посаді через кар'єрний застій. Варто перевірити можливість кар'єрного зростання для даного працівника, а також переглянути можливість заохочення опціонами/підвищенням."
RM785,38,36-45,False,Travel_Rarely,Research & Development,17,1,Life Sciences,3,Female,2,3,Healthcare Representative,3,Married,8823,5k-10k,0,False,18,3,1,1,20,4,2,19,9,1,9,2.2,Medium,False,,
RM252,39,36-45,False,Travel_Frequently,Research & Development,2,4,Technical Degree,3,Female,3,3,Healthcare Representative,3,Single,10938,10k-15k,0,False,25,4,4,0,20,1,3,19,6,11,,3.2,High,False,,
RM938,39,36-45,False,Travel_Rarely,Research & Development,13,4,Medical,3,Female,2,4,Manager,2,Divorced,17123,15k+,6,True,13,3,4,2,21,4,3,19,9,15,2,3.0,Medium,False,,
RM1349,40,36-45,False,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,3,4,Manager,1,Divorced,16823,15k+,2,False,11,3,1,1,22,3,3,19,7,11,16,1.5,Low,False,,
RM956,55,46-55,False,Travel_Rarely,Research & Development,2,2,Medical,4,Female,1,5,Manager,3,Married,19187,15k+,4,False,14,3,4,1,23,5,3,19,9,9,11,3.5,High,False,,
RM708,47,46-55,False,Travel_Frequently,Research & Development,16,4,Medical,3,Male,4,2,Manufacturing Director,3,Divorced,5067,5k-10k,1,True,19,3,3,0,20,3,4,19,10,2,7,3.2,High,False,,
RM977,56,55+,False,Travel_Rarely,Research & Development,23,3,Life Sciences,4,Male,3,4,Manufacturing Director,2,Married,13402,10k-15k,4,True,12,3,1,1,33,0,3,19,16,15,9,2.5,Medium,False,,
RM952,41,36-45,False,Non-Travel,Sales,10,2,Medical,3,Male,1,2,Sales Executive,2,Single,6151,5k-10k,1,False,13,3,1,0,19,4,3,19,2,11,9,2.2,Medium,True,Рівень посади: 2; Стаж на посаді: 2; Задоволеність: 2.2; Наявність понаднормової праці: False,"Спеціалісти Sales Executive 2 рівня часто покидають компанію після 2 років роботи. Варто дізнатися, чи задоволений працівник, та перевірити робоче навантаження."
RM219,45,36-45,False,Non-Travel,Sales,6,3,Medical,4,Female,2,3,Sales Executive,4,Single,8865,5k-10k,6,False,12,3,4,0,23,2,3,19,7,12,8,3.8,High,True,Рівень посади: 3; Стаж на посаді: 7; К-сть років з останнього підвищення: 12,"Спеціалісти Sales Executive 3-го рівня схильні покидати компанію після 6 років на посаді через кар'єрний застій. Варто перевірити можливість кар'єрного зростання для даного працівника, а також переглянути можливість заохочення опціонами/підвищенням."
RM1328,46,46-55,False,Travel_Rarely,Sales,3,3,Technical Degree,1,Female,4,4,Sales Executive,1,Divorced,13225,10k-15k,2,False,12,3,4,1,25,5,3,19,17,2,8,2.2,Medium,False,,
RM976,55,46-55,True,Travel_Rarely,Sales,13,4,Marketing,1,Male,4,4,Sales Executive,3,Single,13695,10k-15k,6,True,17,3,3,0,24,2,2,19,7,3,8,2.2,Medium,False,,
RM527,39,36-45,False,Travel_Rarely,Research & Development,2,4,Technical Degree,4,Female,2,2,Healthcare Representative,3,Single,4553,Upto 5k,1,False,11,3,1,0,20,4,3,20,7,11,10,2.8,Medium,False,,
